"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"26/11/2024 20:00:00 - 26/11/2024 21:00:00","BZN|BE","Without sequence","128.1","",""
"26/11/2024 21:00:00 - 26/11/2024 22:00:00","BZN|BE","Without sequence","119.29","",""
"26/11/2024 22:00:00 - 26/11/2024 23:00:00","BZN|BE","Without sequence","122.98","",""
"26/11/2024 23:00:00 - 27/11/2024 00:00:00","BZN|BE","Without sequence","113.88","",""
"27/11/2024 00:00:00 - 27/11/2024 01:00:00","BZN|BE","Without sequence","102.9","",""
"27/11/2024 01:00:00 - 27/11/2024 02:00:00","BZN|BE","Without sequence","101.03","",""
"27/11/2024 02:00:00 - 27/11/2024 03:00:00","BZN|BE","Without sequence","101.97","",""
"27/11/2024 03:00:00 - 27/11/2024 04:00:00","BZN|BE","Without sequence","97.34","",""
"27/11/2024 04:00:00 - 27/11/2024 05:00:00","BZN|BE","Without sequence","90.55","",""
"27/11/2024 05:00:00 - 27/11/2024 06:00:00","BZN|BE","Without sequence","102.9","",""
"27/11/2024 06:00:00 - 27/11/2024 07:00:00","BZN|BE","Without sequence","103.05","",""
"27/11/2024 07:00:00 - 27/11/2024 08:00:00","BZN|BE","Without sequence","122.83","",""
"27/11/2024 08:00:00 - 27/11/2024 09:00:00","BZN|BE","Without sequence","135.55","",""
"27/11/2024 09:00:00 - 27/11/2024 10:00:00","BZN|BE","Without sequence","111.29","",""
"27/11/2024 10:00:00 - 27/11/2024 11:00:00","BZN|BE","Without sequence","108.4","",""
"27/11/2024 11:00:00 - 27/11/2024 12:00:00","BZN|BE","Without sequence","102.9","",""
"27/11/2024 12:00:00 - 27/11/2024 13:00:00","BZN|BE","Without sequence","99.9","",""
"27/11/2024 13:00:00 - 27/11/2024 14:00:00","BZN|BE","Without sequence","102.9","",""
"27/11/2024 14:00:00 - 27/11/2024 15:00:00","BZN|BE","Without sequence","92.42","",""
"27/11/2024 15:00:00 - 27/11/2024 16:00:00","BZN|BE","Without sequence","97.05","",""
"27/11/2024 16:00:00 - 27/11/2024 17:00:00","BZN|BE","Without sequence","106.47","",""
"27/11/2024 17:00:00 - 27/11/2024 18:00:00","BZN|BE","Without sequence","114.98","",""
"27/11/2024 18:00:00 - 27/11/2024 19:00:00","BZN|BE","Without sequence","122.82","",""
"27/11/2024 19:00:00 - 27/11/2024 20:00:00","BZN|BE","Without sequence","123.33","",""
"27/11/2024 20:00:00 - 27/11/2024 21:00:00","BZN|BE","Without sequence","94.07","",""
"27/11/2024 21:00:00 - 27/11/2024 22:00:00","BZN|BE","Without sequence","84.19","",""
"27/11/2024 22:00:00 - 27/11/2024 23:00:00","BZN|BE","Without sequence","88.1","",""
"27/11/2024 23:00:00 - 28/11/2024 00:00:00","BZN|BE","Without sequence","91.22","",""
"28/11/2024 00:00:00 - 28/11/2024 01:00:00","BZN|BE","Without sequence","66.39","",""
"28/11/2024 01:00:00 - 28/11/2024 02:00:00","BZN|BE","Without sequence","90.22","",""
"28/11/2024 02:00:00 - 28/11/2024 03:00:00","BZN|BE","Without sequence","92.38","",""
"28/11/2024 03:00:00 - 28/11/2024 04:00:00","BZN|BE","Without sequence","39.32","",""
"28/11/2024 04:00:00 - 28/11/2024 05:00:00","BZN|BE","Without sequence","89.24","",""
"28/11/2024 05:00:00 - 28/11/2024 06:00:00","BZN|BE","Without sequence","71.7","",""
"28/11/2024 06:00:00 - 28/11/2024 07:00:00","BZN|BE","Without sequence","112.09","",""
"28/11/2024 07:00:00 - 28/11/2024 08:00:00","BZN|BE","Without sequence","144.21","",""
"28/11/2024 08:00:00 - 28/11/2024 09:00:00","BZN|BE","Without sequence","143.69","",""
"28/11/2024 09:00:00 - 28/11/2024 10:00:00","BZN|BE","Without sequence","140.36","",""
"28/11/2024 10:00:00 - 28/11/2024 11:00:00","BZN|BE","Without sequence","137.5","",""
"28/11/2024 11:00:00 - 28/11/2024 12:00:00","BZN|BE","Without sequence","110.56","",""
"28/11/2024 12:00:00 - 28/11/2024 13:00:00","BZN|BE","Without sequence","102.22","",""
"28/11/2024 13:00:00 - 28/11/2024 14:00:00","BZN|BE","Without sequence","100.65","",""
"28/11/2024 14:00:00 - 28/11/2024 15:00:00","BZN|BE","Without sequence","107.83","",""
"28/11/2024 15:00:00 - 28/11/2024 16:00:00","BZN|BE","Without sequence","117.72","",""
"28/11/2024 16:00:00 - 28/11/2024 17:00:00","BZN|BE","Without sequence","135.17","",""
"28/11/2024 17:00:00 - 28/11/2024 18:00:00","BZN|BE","Without sequence","150.36","",""
"28/11/2024 18:00:00 - 28/11/2024 19:00:00","BZN|BE","Without sequence","158.23","",""
"28/11/2024 19:00:00 - 28/11/2024 20:00:00","BZN|BE","Without sequence","154.07","",""
"28/11/2024 20:00:00 - 28/11/2024 21:00:00","BZN|BE","Without sequence","138.9","",""
"28/11/2024 21:00:00 - 28/11/2024 22:00:00","BZN|BE","Without sequence","128.34","",""
"28/11/2024 22:00:00 - 28/11/2024 23:00:00","BZN|BE","Without sequence","122.16","",""
"28/11/2024 23:00:00 - 29/11/2024 00:00:00","BZN|BE","Without sequence","112.6","",""
"29/11/2024 00:00:00 - 29/11/2024 01:00:00","BZN|BE","Without sequence","110.3","",""
"29/11/2024 01:00:00 - 29/11/2024 02:00:00","BZN|BE","Without sequence","107.01","",""
"29/11/2024 02:00:00 - 29/11/2024 03:00:00","BZN|BE","Without sequence","103.47","",""
"29/11/2024 03:00:00 - 29/11/2024 04:00:00","BZN|BE","Without sequence","100.55","",""
"29/11/2024 04:00:00 - 29/11/2024 05:00:00","BZN|BE","Without sequence","101.11","",""
"29/11/2024 05:00:00 - 29/11/2024 06:00:00","BZN|BE","Without sequence","109.2","",""
"29/11/2024 06:00:00 - 29/11/2024 07:00:00","BZN|BE","Without sequence","122.91","",""
"29/11/2024 07:00:00 - 29/11/2024 08:00:00","BZN|BE","Without sequence","142.74","",""
"29/11/2024 08:00:00 - 29/11/2024 09:00:00","BZN|BE","Without sequence","157.31","",""
"29/11/2024 09:00:00 - 29/11/2024 10:00:00","BZN|BE","Without sequence","145.35","",""
"29/11/2024 10:00:00 - 29/11/2024 11:00:00","BZN|BE","Without sequence","129.12","",""
"29/11/2024 11:00:00 - 29/11/2024 12:00:00","BZN|BE","Without sequence","116.88","",""
"29/11/2024 12:00:00 - 29/11/2024 13:00:00","BZN|BE","Without sequence","109.8","",""
"29/11/2024 13:00:00 - 29/11/2024 14:00:00","BZN|BE","Without sequence","104.68","",""
"29/11/2024 14:00:00 - 29/11/2024 15:00:00","BZN|BE","Without sequence","108.1","",""
"29/11/2024 15:00:00 - 29/11/2024 16:00:00","BZN|BE","Without sequence","117.78","",""
"29/11/2024 16:00:00 - 29/11/2024 17:00:00","BZN|BE","Without sequence","130.37","",""
"29/11/2024 17:00:00 - 29/11/2024 18:00:00","BZN|BE","Without sequence","140.77","",""
"29/11/2024 18:00:00 - 29/11/2024 19:00:00","BZN|BE","Without sequence","142.28","",""
"29/11/2024 19:00:00 - 29/11/2024 20:00:00","BZN|BE","Without sequence","132.09","",""
"29/11/2024 20:00:00 - 29/11/2024 21:00:00","BZN|BE","Without sequence","120.64","",""
"29/11/2024 21:00:00 - 29/11/2024 22:00:00","BZN|BE","Without sequence","113.92","",""
"29/11/2024 22:00:00 - 29/11/2024 23:00:00","BZN|BE","Without sequence","114.01","",""
"29/11/2024 23:00:00 - 30/11/2024 00:00:00","BZN|BE","Without sequence","103.54","",""
"30/11/2024 00:00:00 - 30/11/2024 01:00:00","BZN|BE","Without sequence","99.73","",""
"30/11/2024 01:00:00 - 30/11/2024 02:00:00","BZN|BE","Without sequence","92.93","",""
"30/11/2024 02:00:00 - 30/11/2024 03:00:00","BZN|BE","Without sequence","90.26","",""
"30/11/2024 03:00:00 - 30/11/2024 04:00:00","BZN|BE","Without sequence","87.45","",""
"30/11/2024 04:00:00 - 30/11/2024 05:00:00","BZN|BE","Without sequence","88.79","",""
"30/11/2024 05:00:00 - 30/11/2024 06:00:00","BZN|BE","Without sequence","90.72","",""
"30/11/2024 06:00:00 - 30/11/2024 07:00:00","BZN|BE","Without sequence","89.26","",""
"30/11/2024 07:00:00 - 30/11/2024 08:00:00","BZN|BE","Without sequence","103.53","",""
"30/11/2024 08:00:00 - 30/11/2024 09:00:00","BZN|BE","Without sequence","112.89","",""
"30/11/2024 09:00:00 - 30/11/2024 10:00:00","BZN|BE","Without sequence","107.62","",""
"30/11/2024 10:00:00 - 30/11/2024 11:00:00","BZN|BE","Without sequence","97.18","",""
"30/11/2024 11:00:00 - 30/11/2024 12:00:00","BZN|BE","Without sequence","86.58","",""
"30/11/2024 12:00:00 - 30/11/2024 13:00:00","BZN|BE","Without sequence","88.11","",""
"30/11/2024 13:00:00 - 30/11/2024 14:00:00","BZN|BE","Without sequence","90.68","",""
"30/11/2024 14:00:00 - 30/11/2024 15:00:00","BZN|BE","Without sequence","100.0","",""
"30/11/2024 15:00:00 - 30/11/2024 16:00:00","BZN|BE","Without sequence","116.92","",""
"30/11/2024 16:00:00 - 30/11/2024 17:00:00","BZN|BE","Without sequence","126.03","",""
"30/11/2024 17:00:00 - 30/11/2024 18:00:00","BZN|BE","Without sequence","137.03","",""
"30/11/2024 18:00:00 - 30/11/2024 19:00:00","BZN|BE","Without sequence","136.48","",""
"30/11/2024 19:00:00 - 30/11/2024 20:00:00","BZN|BE","Without sequence","131.96","",""
"30/11/2024 20:00:00 - 30/11/2024 21:00:00","BZN|BE","Without sequence","124.51","",""
"30/11/2024 21:00:00 - 30/11/2024 22:00:00","BZN|BE","Without sequence","115.08","",""
"30/11/2024 22:00:00 - 30/11/2024 23:00:00","BZN|BE","Without sequence","114.78","",""
"30/11/2024 23:00:00 - 01/12/2024 00:00:00","BZN|BE","Without sequence","106.67","",""
"01/12/2024 00:00:00 - 01/12/2024 01:00:00","BZN|BE","Without sequence","99.66","",""
"01/12/2024 01:00:00 - 01/12/2024 02:00:00","BZN|BE","Without sequence","90.01","",""
"01/12/2024 02:00:00 - 01/12/2024 03:00:00","BZN|BE","Without sequence","88.14","",""
"01/12/2024 03:00:00 - 01/12/2024 04:00:00","BZN|BE","Without sequence","85.7","",""
"01/12/2024 04:00:00 - 01/12/2024 05:00:00","BZN|BE","Without sequence","83.86","",""
"01/12/2024 05:00:00 - 01/12/2024 06:00:00","BZN|BE","Without sequence","82.6","",""
"01/12/2024 06:00:00 - 01/12/2024 07:00:00","BZN|BE","Without sequence","82.3","",""
"01/12/2024 07:00:00 - 01/12/2024 08:00:00","BZN|BE","Without sequence","89.15","",""
"01/12/2024 08:00:00 - 01/12/2024 09:00:00","BZN|BE","Without sequence","98.83","",""
"01/12/2024 09:00:00 - 01/12/2024 10:00:00","BZN|BE","Without sequence","94.6","",""
"01/12/2024 10:00:00 - 01/12/2024 11:00:00","BZN|BE","Without sequence","89.3","",""
"01/12/2024 11:00:00 - 01/12/2024 12:00:00","BZN|BE","Without sequence","82.38","",""
"01/12/2024 12:00:00 - 01/12/2024 13:00:00","BZN|BE","Without sequence","85.25","",""
"01/12/2024 13:00:00 - 01/12/2024 14:00:00","BZN|BE","Without sequence","83.08","",""
"01/12/2024 14:00:00 - 01/12/2024 15:00:00","BZN|BE","Without sequence","86.81","",""
"01/12/2024 15:00:00 - 01/12/2024 16:00:00","BZN|BE","Without sequence","102.73","",""
"01/12/2024 16:00:00 - 01/12/2024 17:00:00","BZN|BE","Without sequence","114.71","",""
"01/12/2024 17:00:00 - 01/12/2024 18:00:00","BZN|BE","Without sequence","118.12","",""
"01/12/2024 18:00:00 - 01/12/2024 19:00:00","BZN|BE","Without sequence","123.59","",""
"01/12/2024 19:00:00 - 01/12/2024 20:00:00","BZN|BE","Without sequence","113.7","",""
"01/12/2024 20:00:00 - 01/12/2024 21:00:00","BZN|BE","Without sequence","95.16","",""
"01/12/2024 21:00:00 - 01/12/2024 22:00:00","BZN|BE","Without sequence","87.1","",""
"01/12/2024 22:00:00 - 01/12/2024 23:00:00","BZN|BE","Without sequence","97.7","",""
"01/12/2024 23:00:00 - 02/12/2024 00:00:00","BZN|BE","Without sequence","85.0","",""
"02/12/2024 00:00:00 - 02/12/2024 01:00:00","BZN|BE","Without sequence","75.88","",""
"02/12/2024 01:00:00 - 02/12/2024 02:00:00","BZN|BE","Without sequence","66.89","",""
"02/12/2024 02:00:00 - 02/12/2024 03:00:00","BZN|BE","Without sequence","62.19","",""
"02/12/2024 03:00:00 - 02/12/2024 04:00:00","BZN|BE","Without sequence","47.17","",""
"02/12/2024 04:00:00 - 02/12/2024 05:00:00","BZN|BE","Without sequence","48.98","",""
"02/12/2024 05:00:00 - 02/12/2024 06:00:00","BZN|BE","Without sequence","68.24","",""
"02/12/2024 06:00:00 - 02/12/2024 07:00:00","BZN|BE","Without sequence","94.08","",""
"02/12/2024 07:00:00 - 02/12/2024 08:00:00","BZN|BE","Without sequence","127.06","",""
"02/12/2024 08:00:00 - 02/12/2024 09:00:00","BZN|BE","Without sequence","127.54","",""
"02/12/2024 09:00:00 - 02/12/2024 10:00:00","BZN|BE","Without sequence","124.54","",""
"02/12/2024 10:00:00 - 02/12/2024 11:00:00","BZN|BE","Without sequence","122.05","",""
"02/12/2024 11:00:00 - 02/12/2024 12:00:00","BZN|BE","Without sequence","116.48","",""
"02/12/2024 12:00:00 - 02/12/2024 13:00:00","BZN|BE","Without sequence","115.46","",""
"02/12/2024 13:00:00 - 02/12/2024 14:00:00","BZN|BE","Without sequence","125.49","",""
"02/12/2024 14:00:00 - 02/12/2024 15:00:00","BZN|BE","Without sequence","131.95","",""
"02/12/2024 15:00:00 - 02/12/2024 16:00:00","BZN|BE","Without sequence","140.12","",""
"02/12/2024 16:00:00 - 02/12/2024 17:00:00","BZN|BE","Without sequence","135.0","",""
"02/12/2024 17:00:00 - 02/12/2024 18:00:00","BZN|BE","Without sequence","141.05","",""
"02/12/2024 18:00:00 - 02/12/2024 19:00:00","BZN|BE","Without sequence","148.83","",""
"02/12/2024 19:00:00 - 02/12/2024 20:00:00","BZN|BE","Without sequence","140.0","",""
"02/12/2024 20:00:00 - 02/12/2024 21:00:00","BZN|BE","Without sequence","123.04","",""
"02/12/2024 21:00:00 - 02/12/2024 22:00:00","BZN|BE","Without sequence","114.52","",""
"02/12/2024 22:00:00 - 02/12/2024 23:00:00","BZN|BE","Without sequence","113.57","",""
"02/12/2024 23:00:00 - 03/12/2024 00:00:00","BZN|BE","Without sequence","103.16","",""
"03/12/2024 00:00:00 - 03/12/2024 01:00:00","BZN|BE","Without sequence","111.28","",""
"03/12/2024 01:00:00 - 03/12/2024 02:00:00","BZN|BE","Without sequence","103.77","",""
"03/12/2024 02:00:00 - 03/12/2024 03:00:00","BZN|BE","Without sequence","97.36","",""
"03/12/2024 03:00:00 - 03/12/2024 04:00:00","BZN|BE","Without sequence","96.1","",""
"03/12/2024 04:00:00 - 03/12/2024 05:00:00","BZN|BE","Without sequence","106.37","",""
"03/12/2024 05:00:00 - 03/12/2024 06:00:00","BZN|BE","Without sequence","111.92","",""
"03/12/2024 06:00:00 - 03/12/2024 07:00:00","BZN|BE","Without sequence","124.14","",""
"03/12/2024 07:00:00 - 03/12/2024 08:00:00","BZN|BE","Without sequence","146.65","",""
"03/12/2024 08:00:00 - 03/12/2024 09:00:00","BZN|BE","Without sequence","156.64","",""
"03/12/2024 09:00:00 - 03/12/2024 10:00:00","BZN|BE","Without sequence","152.48","",""
"03/12/2024 10:00:00 - 03/12/2024 11:00:00","BZN|BE","Without sequence","143.8","",""
"03/12/2024 11:00:00 - 03/12/2024 12:00:00","BZN|BE","Without sequence","140.93","",""
"03/12/2024 12:00:00 - 03/12/2024 13:00:00","BZN|BE","Without sequence","138.18","",""
"03/12/2024 13:00:00 - 03/12/2024 14:00:00","BZN|BE","Without sequence","143.02","",""
"03/12/2024 14:00:00 - 03/12/2024 15:00:00","BZN|BE","Without sequence","149.12","",""
"03/12/2024 15:00:00 - 03/12/2024 16:00:00","BZN|BE","Without sequence","160.95","",""
"03/12/2024 16:00:00 - 03/12/2024 17:00:00","BZN|BE","Without sequence","182.16","",""
"03/12/2024 17:00:00 - 03/12/2024 18:00:00","BZN|BE","Without sequence","206.05","",""
"03/12/2024 18:00:00 - 03/12/2024 19:00:00","BZN|BE","Without sequence","197.88","",""
"03/12/2024 19:00:00 - 03/12/2024 20:00:00","BZN|BE","Without sequence","189.83","",""
"03/12/2024 20:00:00 - 03/12/2024 21:00:00","BZN|BE","Without sequence","163.32","",""
"03/12/2024 21:00:00 - 03/12/2024 22:00:00","BZN|BE","Without sequence","152.73","",""
"03/12/2024 22:00:00 - 03/12/2024 23:00:00","BZN|BE","Without sequence","142.08","",""
"03/12/2024 23:00:00 - 04/12/2024 00:00:00","BZN|BE","Without sequence","130.81","",""
"04/12/2024 00:00:00 - 04/12/2024 01:00:00","BZN|BE","Without sequence","121.05","",""
"04/12/2024 01:00:00 - 04/12/2024 02:00:00","BZN|BE","Without sequence","116.66","",""
"04/12/2024 02:00:00 - 04/12/2024 03:00:00","BZN|BE","Without sequence","112.79","",""
"04/12/2024 03:00:00 - 04/12/2024 04:00:00","BZN|BE","Without sequence","109.92","",""
"04/12/2024 04:00:00 - 04/12/2024 05:00:00","BZN|BE","Without sequence","111.11","",""
"04/12/2024 05:00:00 - 04/12/2024 06:00:00","BZN|BE","Without sequence","118.56","",""
"04/12/2024 06:00:00 - 04/12/2024 07:00:00","BZN|BE","Without sequence","137.49","",""
"04/12/2024 07:00:00 - 04/12/2024 08:00:00","BZN|BE","Without sequence","175.04","",""
"04/12/2024 08:00:00 - 04/12/2024 09:00:00","BZN|BE","Without sequence","232.64","",""
"04/12/2024 09:00:00 - 04/12/2024 10:00:00","BZN|BE","Without sequence","224.44","",""
"04/12/2024 10:00:00 - 04/12/2024 11:00:00","BZN|BE","Without sequence","176.42","",""
"04/12/2024 11:00:00 - 04/12/2024 12:00:00","BZN|BE","Without sequence","170.32","",""
"04/12/2024 12:00:00 - 04/12/2024 13:00:00","BZN|BE","Without sequence","170.33","",""
"04/12/2024 13:00:00 - 04/12/2024 14:00:00","BZN|BE","Without sequence","164.45","",""
"04/12/2024 14:00:00 - 04/12/2024 15:00:00","BZN|BE","Without sequence","172.49","",""
"04/12/2024 15:00:00 - 04/12/2024 16:00:00","BZN|BE","Without sequence","182.49","",""
"04/12/2024 16:00:00 - 04/12/2024 17:00:00","BZN|BE","Without sequence","202.32","",""
"04/12/2024 17:00:00 - 04/12/2024 18:00:00","BZN|BE","Without sequence","247.46","",""
"04/12/2024 18:00:00 - 04/12/2024 19:00:00","BZN|BE","Without sequence","206.67","",""
"04/12/2024 19:00:00 - 04/12/2024 20:00:00","BZN|BE","Without sequence","182.24","",""
"04/12/2024 20:00:00 - 04/12/2024 21:00:00","BZN|BE","Without sequence","150.65","",""
"04/12/2024 21:00:00 - 04/12/2024 22:00:00","BZN|BE","Without sequence","131.04","",""
"04/12/2024 22:00:00 - 04/12/2024 23:00:00","BZN|BE","Without sequence","123.4","",""
"04/12/2024 23:00:00 - 05/12/2024 00:00:00","BZN|BE","Without sequence","112.4","",""
"05/12/2024 00:00:00 - 05/12/2024 01:00:00","BZN|BE","Without sequence","114.77","",""
"05/12/2024 01:00:00 - 05/12/2024 02:00:00","BZN|BE","Without sequence","105.74","",""
"05/12/2024 02:00:00 - 05/12/2024 03:00:00","BZN|BE","Without sequence","101.77","",""
"05/12/2024 03:00:00 - 05/12/2024 04:00:00","BZN|BE","Without sequence","98.0","",""
"05/12/2024 04:00:00 - 05/12/2024 05:00:00","BZN|BE","Without sequence","88.94","",""
"05/12/2024 05:00:00 - 05/12/2024 06:00:00","BZN|BE","Without sequence","90.53","",""
"05/12/2024 06:00:00 - 05/12/2024 07:00:00","BZN|BE","Without sequence","109.04","",""
"05/12/2024 07:00:00 - 05/12/2024 08:00:00","BZN|BE","Without sequence","120.27","",""
"05/12/2024 08:00:00 - 05/12/2024 09:00:00","BZN|BE","Without sequence","137.46","",""
"05/12/2024 09:00:00 - 05/12/2024 10:00:00","BZN|BE","Without sequence","131.78","",""
"05/12/2024 10:00:00 - 05/12/2024 11:00:00","BZN|BE","Without sequence","125.97","",""
"05/12/2024 11:00:00 - 05/12/2024 12:00:00","BZN|BE","Without sequence","111.63","",""
"05/12/2024 12:00:00 - 05/12/2024 13:00:00","BZN|BE","Without sequence","106.55","",""
"05/12/2024 13:00:00 - 05/12/2024 14:00:00","BZN|BE","Without sequence","105.39","",""
"05/12/2024 14:00:00 - 05/12/2024 15:00:00","BZN|BE","Without sequence","108.45","",""
"05/12/2024 15:00:00 - 05/12/2024 16:00:00","BZN|BE","Without sequence","108.99","",""
"05/12/2024 16:00:00 - 05/12/2024 17:00:00","BZN|BE","Without sequence","124.64","",""
"05/12/2024 17:00:00 - 05/12/2024 18:00:00","BZN|BE","Without sequence","129.38","",""
"05/12/2024 18:00:00 - 05/12/2024 19:00:00","BZN|BE","Without sequence","130.0","",""
"05/12/2024 19:00:00 - 05/12/2024 20:00:00","BZN|BE","Without sequence","119.15","",""
"05/12/2024 20:00:00 - 05/12/2024 21:00:00","BZN|BE","Without sequence","101.91","",""
"05/12/2024 21:00:00 - 05/12/2024 22:00:00","BZN|BE","Without sequence","83.93","",""
"05/12/2024 22:00:00 - 05/12/2024 23:00:00","BZN|BE","Without sequence","79.96","",""
"05/12/2024 23:00:00 - 06/12/2024 00:00:00","BZN|BE","Without sequence","47.75","",""
"06/12/2024 00:00:00 - 06/12/2024 01:00:00","BZN|BE","Without sequence","16.28","",""
"06/12/2024 01:00:00 - 06/12/2024 02:00:00","BZN|BE","Without sequence","9.82","",""
"06/12/2024 02:00:00 - 06/12/2024 03:00:00","BZN|BE","Without sequence","7.63","",""
"06/12/2024 03:00:00 - 06/12/2024 04:00:00","BZN|BE","Without sequence","5.22","",""
"06/12/2024 04:00:00 - 06/12/2024 05:00:00","BZN|BE","Without sequence","5.5","",""
"06/12/2024 05:00:00 - 06/12/2024 06:00:00","BZN|BE","Without sequence","13.39","",""
"06/12/2024 06:00:00 - 06/12/2024 07:00:00","BZN|BE","Without sequence","65.11","",""
"06/12/2024 07:00:00 - 06/12/2024 08:00:00","BZN|BE","Without sequence","97.44","",""
"06/12/2024 08:00:00 - 06/12/2024 09:00:00","BZN|BE","Without sequence","114.07","",""
"06/12/2024 09:00:00 - 06/12/2024 10:00:00","BZN|BE","Without sequence","118.76","",""
"06/12/2024 10:00:00 - 06/12/2024 11:00:00","BZN|BE","Without sequence","107.77","",""
"06/12/2024 11:00:00 - 06/12/2024 12:00:00","BZN|BE","Without sequence","102.24","",""
"06/12/2024 12:00:00 - 06/12/2024 13:00:00","BZN|BE","Without sequence","93.39","",""
"06/12/2024 13:00:00 - 06/12/2024 14:00:00","BZN|BE","Without sequence","102.84","",""
"06/12/2024 14:00:00 - 06/12/2024 15:00:00","BZN|BE","Without sequence","109.0","",""
"06/12/2024 15:00:00 - 06/12/2024 16:00:00","BZN|BE","Without sequence","118.06","",""
"06/12/2024 16:00:00 - 06/12/2024 17:00:00","BZN|BE","Without sequence","131.28","",""
